open,high,low,close,timestamp,volume_log,marketCap_log
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-08-24 23:59:59.999000+00:00,14.427879352388965,18.492851074232806
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-08-25 23:59:59.999000+00:00,14.316321584632066,18.47503976464505
1.158888241,1.2039653485000001,1.102824246,1.15680071,2021-08-26 23:59:59.999000+00:00,14.313101551084106,18.399978933736367
1.15631793,1.2039653485000001,1.10040692,1.1585193180000002,2021-08-27 23:59:59.999000+00:00,14.554868722322784,18.43698878503375
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-08-28 23:59:59.999000+00:00,14.094316983133576,18.40846796918699
1.158888241,1.18166946,1.102824246,1.13455045,2021-08-29 23:59:59.999000+00:00,14.130541156845217,18.381678054430203
1.1342717,1.2039653485000001,1.102824246,1.1585193180000002,2021-08-30 23:59:59.999000+00:00,14.556404062844253,18.44859424780144
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-08-31 23:59:59.999000+00:00,14.629284057106895,18.535425726729304
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-01 23:59:59.999000+00:00,14.28745423534904,18.62401896367874
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-02 23:59:59.999000+00:00,14.122421085554004,18.591134450577506
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-03 23:59:59.999000+00:00,14.270804998056429,18.61855994964802
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-04 23:59:59.999000+00:00,14.043155928865627,18.58763767035736
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-05 23:59:59.999000+00:00,14.175474721484406,18.647693422132313
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-06 23:59:59.999000+00:00,14.10612340898583,18.605888686956227
1.158888241,1.2039653485000001,1.10056709,1.12148864,2021-09-07 23:59:59.999000+00:00,14.476924446542574,18.491761852487166
1.12356253,1.1683419,1.05666132,1.10522922,2021-09-08 23:59:59.999000+00:00,13.84202454499107,18.488447440794353
1.13444817,1.15192205,1.07802755,1.13240436,2021-09-09 23:59:59.999000+00:00,13.530411373649864,18.51306868818233
1.13214089,1.13398367,1.08447941,1.09024233,2021-09-10 23:59:59.999000+00:00,13.735525229477854,18.475471478160863
1.0906448,1.15205759,1.0789643,1.10597214,2021-09-11 23:59:59.999000+00:00,13.44058070239932,18.490145140520557
1.10599596,1.12069805,1.09348461,1.09778734,2021-09-12 23:59:59.999000+00:00,13.466155529385615,18.483049616854505
1.09697841,1.10035435,1.044233324,1.082507823,2021-09-13 23:59:59.999000+00:00,13.759960595754533,18.469450508866114
1.082681105,1.169744976,1.081683542,1.120064137,2021-09-14 23:59:59.999000+00:00,13.8320734921368,18.503886517393262
1.120086154,1.143047623,1.102824246,1.129997369,2021-09-15 23:59:59.999000+00:00,13.5046478792642,18.51310554414061
1.130045792,1.155348118,1.068773527,1.071237569,2021-09-16 23:59:59.999000+00:00,13.606317260303621,18.460021996955813
1.070918855,1.092772496,1.010320538,1.020058054,2021-09-17 23:59:59.999000+00:00,13.61470491006312,18.41140616812933
1.020199492,1.075662603,0.991290385,1.045846831,2021-09-18 23:59:59.999000+00:00,13.851460254092746,18.436720996502345
1.045793821,1.057446282,1.000771049,1.006189448,2021-09-19 23:59:59.999000+00:00,13.672682023397964,18.398412926885236
1.006380819,1.007083184,0.930775939,0.933009462,2021-09-20 23:59:59.999000+00:00,11.960201518425537,18.323327277699352
0.932897362,0.966324013,0.898207105,0.903472438,2021-09-21 23:59:59.999000+00:00,12.103152538540177,18.291429845953637
0.903475603,1.003097722,0.899358047,1.003097535,2021-09-22 23:59:59.999000+00:00,11.934597068834929,18.396458058871264
1.003114398,1.07289521,0.949497279,1.066033525,2021-09-23 23:59:59.999000+00:00,12.142907953590292,18.457636262719674
1.06599398,1.2039653485000001,0.948519381,1.1585193180000002,2021-09-24 23:59:59.999000+00:00,12.78443955574314,18.596711880807668
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-25 23:59:59.999000+00:00,12.49138853327359,18.566613583637363
1.158888241,1.2039653485000001,1.093643514,1.157497752,2021-09-26 23:59:59.999000+00:00,12.153206008825297,18.540874942417997
1.157470038,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-27 23:59:59.999000+00:00,12.489969299818526,18.555240681942706
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-28 23:59:59.999000+00:00,13.472507103296243,18.881447910605342
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-29 23:59:59.999000+00:00,13.111483121504861,18.920056599176153
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-09-30 23:59:59.999000+00:00,13.045191124364537,18.967466524491805
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-01 23:59:59.999000+00:00,12.982902485708866,19.162653135686636
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-02 23:59:59.999000+00:00,12.629023221268234,19.176647313006537
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-03 23:59:59.999000+00:00,12.416525894495333,19.152239186109597
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-04 23:59:59.999000+00:00,12.54014844155143,19.205499948336662
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-05 23:59:59.999000+00:00,12.454154359772607,19.156862810221813
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-06 23:59:59.999000+00:00,15.077955269619773,19.193814293060367
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-07 23:59:59.999000+00:00,15.016140426902846,19.02740530017382
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-08 23:59:59.999000+00:00,14.056764929805713,18.990341258851274
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-09 23:59:59.999000+00:00,13.457655961366003,19.035433613735794
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-10 23:59:59.999000+00:00,14.581241481773898,18.911937611452213
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-11 23:59:59.999000+00:00,15.140187572492005,18.98193459410245
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-12 23:59:59.999000+00:00,14.570339899772183,18.93059243781162
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-13 23:59:59.999000+00:00,14.635388640137437,19.109448582175652
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-14 23:59:59.999000+00:00,16.175235813976517,19.257646062002898
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-15 23:59:59.999000+00:00,15.268158601974669,19.143674290257877
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-16 23:59:59.999000+00:00,14.655167191250762,19.160238685383664
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-17 23:59:59.999000+00:00,14.801176419455432,19.15965774069617
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-18 23:59:59.999000+00:00,14.544922679028396,19.12015385306828
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-19 23:59:59.999000+00:00,15.058841761156685,19.1764724597529
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-20 23:59:59.999000+00:00,14.751145619975645,19.234397561541734
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-21 23:59:59.999000+00:00,14.439861194192401,19.154388388836527
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-22 23:59:59.999000+00:00,14.088510417295488,19.130063913615448
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-23 23:59:59.999000+00:00,14.301697189452298,19.137256136621776
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-24 23:59:59.999000+00:00,14.41220162188501,19.070029035727543
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-25 23:59:59.999000+00:00,14.842683585172193,19.16909827825468
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-26 23:59:59.999000+00:00,14.732721997856691,19.093947086307736
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-27 23:59:59.999000+00:00,14.42616875824755,19.028822474487107
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-28 23:59:59.999000+00:00,14.18372556252534,19.075861855763474
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-29 23:59:59.999000+00:00,13.97380776050018,19.068819360297116
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-30 23:59:59.999000+00:00,14.125377491468258,19.073218414707245
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-10-31 23:59:59.999000+00:00,14.785162563881324,19.020771486722452
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-01 23:59:59.999000+00:00,15.108731408070264,19.243784885209728
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-02 23:59:59.999000+00:00,14.73494755515083,19.243588899600123
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-03 23:59:59.999000+00:00,15.265317944267956,19.328278295388525
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-04 23:59:59.999000+00:00,14.781943469147162,19.27954000532176
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-05 23:59:59.999000+00:00,14.121570625758803,19.24119686687167
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-06 23:59:59.999000+00:00,14.290694141800504,19.310434654377904
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-07 23:59:59.999000+00:00,15.448094949804023,19.321191042762997
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-08 23:59:59.999000+00:00,14.485158941802029,19.26457718205611
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-09 23:59:59.999000+00:00,14.01724454338779,19.302191483676335
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-10 23:59:59.999000+00:00,14.041407515175031,19.24364685421622
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-11 23:59:59.999000+00:00,14.442273525812052,19.249453136753328
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-12 23:59:59.999000+00:00,13.991369074233708,19.212787058324466
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-13 23:59:59.999000+00:00,14.418371258781185,19.15753224673223
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-14 23:59:59.999000+00:00,14.594984666748891,19.12664377603477
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-15 23:59:59.999000+00:00,14.310935814492389,19.090583081322873
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-16 23:59:59.999000+00:00,14.373755641198796,19.031682268859534
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-17 23:59:59.999000+00:00,14.70932850580455,19.090297973256728
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-18 23:59:59.999000+00:00,14.312195844728567,18.961712808352214
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-19 23:59:59.999000+00:00,13.805572912730643,19.008516210996973
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-20 23:59:59.999000+00:00,13.64402785598102,19.01625868730819
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-21 23:59:59.999000+00:00,13.755365698543454,19.006015441905614
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-22 23:59:59.999000+00:00,13.351970935936356,18.962715187543516
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-23 23:59:59.999000+00:00,13.260484182545815,18.96537481010593
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-24 23:59:59.999000+00:00,13.28853211025922,18.966728575763387
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-25 23:59:59.999000+00:00,14.943551614529861,19.05934968145082
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-26 23:59:59.999000+00:00,14.130004605326771,19.053811488650798
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-27 23:59:59.999000+00:00,13.573700975184057,19.02358170633376
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-28 23:59:59.999000+00:00,13.857706206989034,19.094187916502896
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-29 23:59:59.999000+00:00,13.67892566242691,19.079293938236848
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-11-30 23:59:59.999000+00:00,13.496365599252982,19.03077975780131
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-12-01 23:59:59.999000+00:00,13.567240834148675,19.099005761985712
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-12-02 23:59:59.999000+00:00,13.356759698158932,19.063887734266313
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-12-03 23:59:59.999000+00:00,13.410400111956072,19.038268422860714
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-12-04 23:59:59.999000+00:00,14.338687771805947,18.94044554079109
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-12-05 23:59:59.999000+00:00,13.682314103527409,18.94093131979218
1.158888241,1.2039653485000001,1.102824246,1.154493384,2021-12-06 23:59:59.999000+00:00,13.769509602832263,18.86037418360452
1.155042545,1.2039653485000001,1.102824246,1.135876882,2021-12-07 23:59:59.999000+00:00,13.64848876459792,18.844438954976933
1.136997178,1.2039653485000001,1.102824246,1.1585193180000002,2021-12-08 23:59:59.999000+00:00,13.920372222216425,18.909916610524416
1.158888241,1.2039653485000001,1.102824246,1.1585193180000002,2021-12-09 23:59:59.999000+00:00,13.638223837085349,18.868625474196694
1.158888241,1.182704897,1.102824246,1.11594201,2021-12-10 23:59:59.999000+00:00,13.17867280095399,18.82746312141351
1.11579513,1.159758671,1.102824246,1.155630436,2021-12-11 23:59:59.999000+00:00,13.22953996300841,18.86260534308478
1.155412836,1.156642453,1.102824246,1.137994934,2021-12-12 23:59:59.999000+00:00,12.928804817309118,18.84748112908545
1.138598657,1.138947243,1.03094355,1.034494294,2021-12-13 23:59:59.999000+00:00,13.35111199096718,18.752458576939862
1.03445109,1.036388165,1.000727195,1.030556211,2021-12-14 23:59:59.999000+00:00,13.642523879304974,18.748879292098277
1.03042808,1.117075468,0.998847326,1.046943123,2021-12-15 23:59:59.999000+00:00,13.752408668377239,18.764961567620514
1.046863701,1.097150707,1.044851503,1.062931731,2021-12-16 23:59:59.999000+00:00,13.452226939044571,18.78031450527055
1.063382123,1.064119802,0.95207794,0.958680137,2021-12-17 23:59:59.999000+00:00,13.704433645911875,18.6773931962068
0.959796008,1.006039365,0.954557708,0.971539661,2021-12-18 23:59:59.999000+00:00,13.390881299989829,18.690951859033994
0.971503824,1.007769186,0.960699804,0.972049938,2021-12-19 23:59:59.999000+00:00,13.108904268583169,18.69169311627257
0.972225558,0.976141245,0.920967457,0.966828481,2021-12-20 23:59:59.999000+00:00,13.266822116021512,18.68653484646051
0.9667504,1.028221569,0.950445301,1.003361735,2021-12-21 23:59:59.999000+00:00,13.35507141088425,18.723762331862286
1.005463385,1.10162208,0.968568249,0.975252567,2021-12-22 23:59:59.999000+00:00,13.917610453573468,18.69562304377067
0.974958757,1.07962631,0.972646268,1.028748254,2021-12-23 23:59:59.999000+00:00,13.697935435692404,18.749194140000885
1.028792083,1.089448885,1.021277374,1.055087175,2021-12-24 23:59:59.999000+00:00,14.656580270785456,18.774630704995317
1.056759875,1.060322848,1.010129092,1.014151129,2021-12-25 23:59:59.999000+00:00,14.108574444937544,18.735194090670337
1.014006344,1.047582327,1.012985937,1.043252417,2021-12-26 23:59:59.999000+00:00,13.234490180025322,18.763657686883615
1.043183003,1.09839378,1.038862705,1.086464691,2021-12-27 23:59:59.999000+00:00,13.501468096622721,18.804572559661736
1.086482994,1.090517516,0.992674865,0.995747519,2021-12-28 23:59:59.999000+00:00,13.34848425208931,18.717568153481718
0.994904202,1.021213669,0.907855354,0.914315648,2021-12-29 23:59:59.999000+00:00,14.502547428544492,18.638818807086494
0.914633263,0.966943785,0.903006456,0.933362392,2021-12-30 23:59:59.999000+00:00,13.956615215884623,18.659837917261335
0.932120588,0.963363517,0.873751705,0.88531366,2021-12-31 23:59:59.999000+00:00,13.69840492656781,18.60725374553398
0.884983107,0.936779723,0.884983107,0.916929441,2022-01-01 23:59:59.999000+00:00,13.405461916497785,18.776000350636366
0.916778627,0.919015127,0.856645099,0.900743802,2022-01-02 23:59:59.999000+00:00,13.82854022200864,18.75832898666441
0.900865166,0.904071663,0.839446111,0.845504617,2022-01-03 23:59:59.999000+00:00,13.691404639950981,18.695259010573714
0.844248055,0.896205107,0.842779874,0.871300971,2022-01-04 23:59:59.999000+00:00,13.688064724987994,18.72549126833735
0.871302252,0.950165567,0.775162538,0.791459801,2022-01-05 23:59:59.999000+00:00,14.828265374547437,18.629593200692533
0.791466703,0.842227413,0.790205841,0.842219391,2022-01-06 23:59:59.999000+00:00,13.774747551287536,18.691878005463195
0.842120758,0.849551549,0.801948501,0.808244242,2022-01-07 23:59:59.999000+00:00,13.877950895077436,18.651029907576127
0.807871791,0.812573882,0.796189212,0.79749987,2022-01-08 23:59:59.999000+00:00,13.289363796012113,18.63785754315328
0.797073859,0.829051567,0.792875742,0.828285943,2022-01-09 23:59:59.999000+00:00,13.721054977885556,18.675908283240297
0.828274771,0.917482573,0.800314055,0.879174394,2022-01-10 23:59:59.999000+00:00,14.420928720455453,18.735724636172314
0.879147789,0.957740465,0.878739739,0.957740465,2022-01-11 23:59:59.999000+00:00,14.091095663763006,18.821552431773515
0.956542744,0.956542744,0.885227739,0.902480395,2022-01-12 23:59:59.999000+00:00,13.78272333347124,18.7623956245823
0.902090853,0.968209926,0.874699386,0.874699386,2022-01-13 23:59:59.999000+00:00,14.054874413986767,18.73127129422584
0.874782628,0.897740749,0.861494916,0.89687801,2022-01-14 23:59:59.999000+00:00,13.47002804444069,18.756603171599178
0.896948649,0.899938839,0.873780639,0.883293417,2022-01-15 23:59:59.999000+00:00,13.470776437780176,18.741536973667646
0.883516032,0.91516481,0.880004563,0.883783266,2022-01-16 23:59:59.999000+00:00,13.511211694845368,18.74232802407874
0.883984792,0.885718147,0.850538287,0.857438289,2022-01-17 23:59:59.999000+00:00,13.350338071930349,18.712313900082766
0.857592783,0.858460323,0.801822438,0.816706685,2022-01-18 23:59:59.999000+00:00,13.463186990184374,18.677365051036574
0.816660584,0.817383698,0.790313788,0.813426619,2022-01-19 23:59:59.999000+00:00,13.592819266864995,18.673513193899588
0.812636641,0.841211639,0.791068287,0.791919759,2022-01-20 23:59:59.999000+00:00,14.606012476793707,18.64688600903385
0.792096368,0.797738672,0.700661517,0.702551242,2022-01-21 23:59:59.999000+00:00,15.233987257425817,18.52740513311175
0.702080907,0.725132477,0.639578378,0.643069316,2022-01-22 23:59:59.999000+00:00,15.044601961208691,18.439157328717144
0.64292116,0.713595619,0.64206947,0.653740211,2022-01-23 23:59:59.999000+00:00,14.856669226870514,18.455815324069274
0.65354528,0.683066205,0.610549755,0.66376386,2022-01-24 23:59:59.999000+00:00,15.485416340165143,18.471205867922553
0.663450388,0.698997402,0.652595724,0.666728056,2022-01-25 23:59:59.999000+00:00,15.318055053781308,18.475911160343554
0.669312188,0.697261627,0.659933937,0.673171066,2022-01-26 23:59:59.999000+00:00,15.23855079832228,18.4857281730743
0.673174696,0.692954675,0.611924915,0.626411803,2022-01-27 23:59:59.999000+00:00,14.846390259225153,18.413920500611972
0.626404397,0.662674821,0.624956099,0.641884444,2022-01-28 23:59:59.999000+00:00,14.062202012304642,18.43853042922357
0.641795232,0.659481041,0.631969138,0.639060049,2022-01-29 23:59:59.999000+00:00,13.980006995403729,18.43443238324338
0.639099151,0.668726862,0.637166898,0.640247593,2022-01-30 23:59:59.999000+00:00,14.642315304438558,18.436471535567016
0.640295515,0.647516878,0.58203426,0.634728731,2022-01-31 23:59:59.999000+00:00,14.420805668250999,18.42802436841538
0.63530111,0.643345071,0.610303082,0.622150718,2022-02-01 23:59:59.999000+00:00,14.502271655835212,18.524157103201787
0.622230742,0.630134643,0.588933307,0.590783374,2022-02-02 23:59:59.999000+00:00,13.59129916170654,18.472627196085945
0.590899062,0.592358447,0.571145447,0.573039049,2022-02-03 23:59:59.999000+00:00,13.343524677355813,18.44227496636353
0.573372084,0.628711973,0.573372084,0.616828511,2022-02-04 23:59:59.999000+00:00,13.489284976604646,18.516068811632444
0.616845345,0.634437327,0.614565509,0.631082258,2022-02-05 23:59:59.999000+00:00,13.434465942498377,18.53909107792712
0.631097848,0.643240843,0.612973517,0.626927843,2022-02-06 23:59:59.999000+00:00,14.289197445677777,18.532724802694165
0.626929987,0.655495756,0.62297484,0.638851615,2022-02-07 23:59:59.999000+00:00,13.60379199223953,18.551800857403492
0.638845426,0.655878085,0.580537607,0.580824567,2022-02-08 23:59:59.999000+00:00,13.494476024438281,18.45682043775167
0.582581239,0.61967142,0.582581239,0.61191675,2022-02-09 23:59:59.999000+00:00,12.65160445499651,18.509158019820372
0.611951404,0.614020621,0.570453615,0.576090096,2022-02-10 23:59:59.999000+00:00,13.140610363946083,18.448971322921157
0.576068524,0.591334502,0.548850673,0.551764868,2022-02-11 23:59:59.999000+00:00,13.374583331128846,18.405981110379972
0.551755892,0.559038112,0.5395535,0.540534264,2022-02-12 23:59:59.999000+00:00,12.799192065981948,18.385535896497803
0.540538048,0.553679439,0.518232869,0.518413865,2022-02-13 23:59:59.999000+00:00,12.901767054148413,18.34394603847639
0.518332106,0.532858523,0.499568707,0.503519255,2022-02-14 23:59:59.999000+00:00,12.892154047163935,18.314998953469086
0.503530544,0.575877279,0.502673685,0.573068877,2022-02-15 23:59:59.999000+00:00,12.79929652970649,18.444605686349604
0.57305995,0.599217854,0.539867371,0.573271162,2022-02-16 23:59:59.999000+00:00,13.578937406904387,18.445283672521246
0.573281867,0.593170243,0.512578772,0.534492986,2022-02-17 23:59:59.999000+00:00,13.4497289164994,18.375519926693478
0.534509712,0.596114901,0.524805495,0.596114901,2022-02-18 23:59:59.999000+00:00,12.970512564188542,18.484839891261785
0.596154038,0.598843309,0.540985871,0.550198642,2022-02-19 23:59:59.999000+00:00,12.397085737926561,18.404787168567527
0.550195619,0.551058688,0.530697813,0.537824847,2022-02-20 23:59:59.999000+00:00,12.049668745775087,18.382173613170615
0.537817191,0.53826179,0.512413246,0.512699212,2022-02-21 23:59:59.999000+00:00,12.65458242817423,18.33453094613315
0.512682346,0.58815657,0.464432307,0.524098787,2022-02-22 23:59:59.999000+00:00,13.201921580031941,18.356689569526583
0.524092857,0.540465331,0.493425279,0.501526007,2022-02-23 23:59:59.999000+00:00,13.224996009769407,18.31278134238289
0.502321998,0.516118278,0.453792857,0.468555516,2022-02-24 23:59:59.999000+00:00,13.201451543494121,18.24489519174862
0.468564162,0.524779394,0.467441255,0.48345994,2022-02-25 23:59:59.999000+00:00,13.125910299631983,18.27650990276074
0.483545132,0.498458543,0.479054673,0.486072834,2022-02-26 23:59:59.999000+00:00,12.57883930552944,18.28215638628324
0.48606399,0.49895381,0.458138235,0.463568123,2022-02-27 23:59:59.999000+00:00,13.216820921090493,18.23489144111116
0.463597362,0.523095647,0.459740077,0.48599242,2022-02-28 23:59:59.999000+00:00,13.30699424901041,18.282262519793385
0.485975657,0.543045819,0.483831866,0.542739351,2022-03-01 23:59:59.999000+00:00,13.406204056141673,18.497551929199723
0.541995563,0.551318008,0.503147346,0.511439603,2022-03-02 23:59:59.999000+00:00,14.191471047496266,18.438278392067712
0.511445776,0.535054826,0.489049909,0.495037759,2022-03-03 23:59:59.999000+00:00,14.148933292433798,18.4058016617792
0.494294105,0.510019206,0.480514252,0.489103761,2022-03-04 23:59:59.999000+00:00,13.747592144754522,18.393902699675145
0.488667135,0.50202693,0.480484698,0.487062567,2022-03-05 23:59:59.999000+00:00,13.086953336806985,18.389824659887513
0.487058192,0.500973627,0.482673922,0.488661469,2022-03-06 23:59:59.999000+00:00,12.771543800155316,18.393284942228664
0.488682744,0.49076973,0.480672957,0.485661848,2022-03-07 23:59:59.999000+00:00,12.268553425970792,18.387327147949136
0.485668167,0.522395298,0.482238158,0.490217771,2022-03-08 23:59:59.999000+00:00,13.409149358486134,18.39700110041806
0.490208883,0.524938194,0.48907847,0.492648782,2022-03-09 23:59:59.999000+00:00,14.21126550131042,18.402256417133536
0.490663693,0.510334002,0.484125411,0.496539844,2022-03-10 23:59:59.999000+00:00,14.313674038074252,18.410249213433207
0.495057402,0.499666369,0.486910785,0.490638469,2022-03-11 23:59:59.999000+00:00,13.080673756605226,18.398394937980388
0.490637765,0.499507514,0.486139505,0.492619494,2022-03-12 23:59:59.999000+00:00,12.815167339989388,18.402549294995453
0.492388353,0.494699981,0.482996122,0.484560061,2022-03-13 23:59:59.999000+00:00,12.060514419612783,18.386215795736586
